experience_years,education_level,skills_score,company_size,overtime_hours,remote_ratio,salary
1.3010072551461729,0.0,89.57622388207625,10.0,6.111635568413993,0.4649000260638795,91529.64833513698
4.822469101899269,0.0,71.23555675980757,50.0,2.8421273952030535,0.28197504181506045,83792.69042671012
7.443690358839464,1.0,71.29821471426966,50.0,0.652095557649369,0.4654116878758653,98472.0342937718
2.396025690310789,0.0,74.93477918356895,1000.0,9.446603996267829,0.1791692612667121,103226.49886581638
8.502792073382688,0.0,76.88782784337413,10.0,3.3054753583578322,0.187755950868435,98710.08796950264
4.59744524032478,1.0,65.0373930087821,50.0,7.969862702237879,0.30504114837665874,97568.51825050163
5.833225000826893,0.0,75.25391571950571,200.0,0.16982201265471752,0.17096748343797305,100277.44001901809
4.593173551082412,0.0,54.263944606139006,50.0,1.5986446311100233,0.5313829798062168,67672.867979477
14.409112738035752,3.0,,,4.8655671724492295,0.13055687337691013,125115.8019047369
6.946011101048264,1.0,59.93276337886566,1000.0,3.346404509644063,0.44245946843601874,98814.37456108956
2.7691562841763986,3.0,77.04644034451162,50.0,,0.07692284753225226,110694.21378142697
10.290179648412757,1.0,72.40349241334415,1000.0,1.1227867354871037,0.6220872310680857,122739.92827760024
2.116625400115911,2.0,67.98460634134071,10.0,1.7963438761371855,0.24267570430842583,89791.75111407097
7.835454380019022,0.0,80.3615498437793,10.0,6.780560336871245,0.5505005795529625,105324.1982703896
0.0,2.0,75.68293124113504,1000.0,,0.5015880721104586,108390.8582588243
1.687255804406278,0.0,65.65034830025692,10.0,4.504710727428108,0.29678956862006217,68483.186338306
7.787444943476494,0.0,54.47153735770282,200.0,2.755468315619444,0.10063859998218332,86523.46740788304
9.953866319981643,3.0,57.70436798159871,50.0,7.199275412696698,,126906.7167705657
7.685473124759882,1.0,47.99785801910662,50.0,1.125843769634975,0.4209916241383074,81973.33088293651
6.537406870447038,3.0,72.1085432522624,200.0,1.5741672977127044,0.1381613455455308,115138.22480327617
5.795585217642845,1.0,57.06791826319492,200.0,2.5432028296299425,0.2413539421033942,90720.50291333265
1.0859120385302905,1.0,62.57015527024194,1000.0,0.9110614660535689,0.26623326700082045,93417.06483423723
4.120623166421165,1.0,68.08613979056705,10.0,3.092005658589203,0.057342972394226005,91260.39682417325
5.15744491616085,2.0,85.65992786996028,200.0,2.6897065009788585,0.39322434408892226,126781.45566927471
,1.0,,50.0,23.068807065965032,0.2754539890803531,141867.4086898637
8.374473158273846,3.0,69.17937293119039,200.0,4.505332421394423,0.3721444022649627,134001.23140348383
0.0,0.0,88.98255234100449,10.0,0.35996196228007155,0.2631436631389082,94108.7522746386
8.29633587757918,2.0,39.81477236018709,50.0,3.0803904255412666,0.31238965962724663,85756.9797216101
5.459670878334734,,,10.0,10.539268074949977,0.39899199532536833,137166.59870670986
4.2923119987761655,0.0,,50.0,10.078301062794143,0.25602061507675195,96786.08231281945
,1.0,,200.0,16.32528209270991,0.15449904840558795,123669.71614669346
11.123998089983804,1.0,56.62960478871905,10.0,11.232482746597636,0.6770468802216637,98288.77639661987
10.725120476464795,,63.42898950804303,200.0,0.9697426533160416,0.31892211308417323,105607.05221430541
3.643129907109446,0.0,79.14026343367061,50.0,0.01788331566857457,0.5648549941869415,97812.00735000338
5.7631504965951414,1.0,79.4811907529712,10.0,4.788854939433503,0.3625408840151186,102935.22422510626
8.325053725614255,1.0,80.0259005588618,50.0,6.060770346302657,0.11638602286873054,105173.13973956737
10.902180508489437,1.0,59.07254898450309,1000.0,0.7032815735406142,,121597.39172161893
5.08330304861884,0.0,56.05228430477185,1000.0,0.9126196815456582,0.26705024913024983,93626.2676311273
6.257364093344732,0.0,72.9280786652876,50.0,16.49454395516582,0.27003713278887986,108408.72486790411
2.574660103975887,3.0,81.5478093665721,,14.397152093323001,0.5765730372469171,112101.98978969057
2.215173503677317,,,10.0,0.8537728574505404,0.16705451052637924,105633.45144810711
,1.0,92.2222637032775,200.0,1.4185060614462641,0.4042651514226247,134377.18595849225
12.42496011428329,3.0,70.49706193285166,200.0,11.133385160880515,,138143.826837741
6.711959513678664,2.0,69.98937034250521,10.0,,,101609.66648392385
11.014131591568097,0.0,80.05839986789003,50.0,7.999235900978533,0.30730236714458997,123334.64363607651
,,88.28845206388058,200.0,2.520789767164077,0.5621832568580433,121902.61849008128
4.4195209815795025,3.0,49.761171102931826,50.0,6.666288327552799,0.3040787915902837,95843.73610947902
8.445582422033656,2.0,53.229824379466024,200.0,2.5277462007433815,0.33040700239750076,105429.41830448582
13.152146265863877,2.0,65.30107843383942,10.0,,0.09609415436357377,120620.0252413985
6.8566958435601935,3.0,100.0,,1.9694568080325383,0.2579522449359974,154145.70128731558
13.258574623256024,1.0,,50.0,3.702432374689138,0.26847539627706657,104776.66845390853
0.0,0.0,68.17325585484147,50.0,,0.45400149041183496,74821.40704275998
10.287610017500896,0.0,79.27527894711878,,5.233013399770872,0.03467969447889542,104108.47199088793
7.348188272952685,0.0,,50.0,1.8314626865529688,0.3651126842942246,110093.03674408287
5.80397059813653,0.0,72.54677674682134,50.0,5.1453449451824005,0.18801328538133896,86689.29551416475
7.36704310614201,1.0,87.46521242560385,10.0,,0.42566388861121085,108320.94473942059
0.0,0.0,52.0904322546112,1000.0,11.20338404475276,,74599.59240129836
6.121312448649952,,58.50867362885912,1000.0,0.7784379788285855,0.5888834628669428,90472.17561530773
,1.0,87.43730425869458,50.0,9.172132535796392,,127168.84556455334
12.911576178966065,1.0,70.16414672175212,10.0,5.90694979220299,0.4002421936902362,108690.18291012851
4.9269191269054105,1.0,51.06324092487003,10.0,2.085667644484634,0.084832116606085,73245.12057905026
3.7660255884272495,1.0,50.16193102574189,1000.0,1.9832694898886696,0.3343583579973414,85494.59626539274
4.992971825661854,2.0,57.83588791982943,1000.0,16.913606710977866,0.18605050317246385,102108.85260146868
10.661608470808297,3.0,70.03188313236875,10.0,1.0844647741870763,0.46314684228949,119851.79831038504
8.315004438638738,0.0,77.01069354590183,200.0,6.417944613104719,0.25776870071204383,110728.93383303565
4.880959184931845,0.0,65.06410000083791,200.0,,0.28577649447755976,86653.39627597321
9.053069732453425,3.0,75.77498783859278,50.0,11.790357970912515,0.17259716964200106,127907.99229294762
7.388310197392162,1.0,63.44400269959577,50.0,6.772796534457125,0.3284317389683091,100819.51430192724
10.874579962131557,2.0,88.35880302425376,200.0,13.493323553206997,0.11185258552200825,142026.28608946112
4.1917876244905905,0.0,,10.0,10.564276583809406,0.3901660061619717,114995.11757232866
5.689351413608927,2.0,64.11080901873365,10.0,3.9869736193716516,0.5451232540060401,101902.63562620041
5.43156738747137,3.0,77.19899216198418,10.0,0.825724278706918,0.37089256991936437,119148.21012632769
1.1459402074715257,2.0,75.97616236225169,1000.0,1.2516714198669499,0.532311247861277,111758.07230294826
8.184481108258304,0.0,72.08043139389888,50.0,1.1270923965871407,0.4889148229251956,99051.4829675513
8.044221088719556,3.0,79.79876418011938,50.0,1.2464074694105112,0.5997151692538653,130949.75438797974
7.0204538265698435,,77.1823178346974,200.0,3.235271301813966,0.1604945503266066,127605.95424322256
6.061651466499413,2.0,62.93419644422658,1000.0,10.116949959050427,0.03740893073223294,109272.67377709306
1.338517031798343,0.0,,10.0,,0.21101383104660287,98945.0436208068
5.317418708938564,2.0,73.02499371230164,10.0,1.3621968848186232,0.3056531764380749,101467.56001809203
5.629141933892922,0.0,64.22799370254455,10.0,4.541649779263313,0.3560155143367985,84785.61556984679
3.7908909231135244,0.0,100.0,1000.0,10.024397666940509,0.06679291506244663,125535.4299738139
6.3548571533359635,1.0,68.256799342666,50.0,1.7654097952607137,0.6395917367757348,104357.885191577
8.616203427258153,1.0,73.82415762135624,200.0,2.4106009696800985,0.24790493920301002,100020.60526927738
14.544743604842122,2.0,72.63160516870505,10.0,2.3374372650853354,0.05522097977529372,128659.74297462951
7.698311251327356,2.0,68.05158083573188,50.0,1.7385311520005706,0.40521548310759936,110057.41558031869
8.030201562891058,0.0,76.72997057566023,10.0,5.999283560485629,0.3670140545799478,103418.7368145595
6.702216336935331,2.0,57.325001363625624,50.0,5.332875845365876,0.06160189720286414,99982.66089399805
0.0,,78.94815079784587,10.0,9.266313328462594,0.12363664972431752,110915.3132582145
6.893944498203132,0.0,43.62468957411355,50.0,12.479476836143773,0.6201281928523626,71403.53070826796
7.240920839764105,1.0,50.52895373114306,200.0,11.536772145700105,0.3857936939335646,84908.26493021478
16.852968449941145,1.0,97.38586820752772,1000.0,3.8843924910119103,,153541.0306184408
6.23055614087551,,51.1572995991732,10.0,1.0271165712390384,0.45350843198615504,76683.31994636409
8.20618936933445,1.0,40.60061721944709,200.0,1.256185331974675,0.30908309601064154,78952.73476477922
6.861152921179027,1.0,51.528757464007185,1000.0,4.461086657962868,0.42433660009721114,98718.50838860526
2.325287849521872,0.0,96.10085903795101,10.0,12.529518872098354,0.16645139838192918,111192.77310403211
11.571291258060082,3.0,43.122073895909274,50.0,3.7797047693016133,0.09407291057852012,109067.70348414095
10.007732130747097,2.0,55.66278726112674,200.0,13.723198386796195,,109892.495844416
,1.0,48.1271127352452,10.0,1.5207514472385844,0.07001273833149244,84092.12733705588
3.3624501808210443,1.0,65.88806204364987,,0.451520931275708,0.24238147655194908,86965.61729788309
12.611177243744397,1.0,63.45968652728895,,,0.25280981809729747,114790.34568795729
1.3925957488308764,1.0,62.788652399094495,,10.57569933733588,0.1826456395031179,90202.07087239463
9.347428375201082,1.0,97.84200699107706,10.0,2.971772237508218,0.20584133859606493,133893.58587207904
15.761822503239914,1.0,52.01387023543678,10.0,0.5404000377303388,0.26612796822274726,104692.34761403271
3.0378546994772466,1.0,68.46718330424333,200.0,0.21624601471434884,0.22487705773889727,99934.1341719546
4.734809081588912,0.0,75.07901869481101,50.0,0.32300149840689657,0.1724197043438136,96142.49728312709
7.398605460350565,1.0,55.29686106891784,10.0,2.8911921102668927,0.06760076053900281,76900.46644999526
4.986097383535203,2.0,77.29884971869903,50.0,1.3381881624214789,0.05939790821392119,112178.19620218637
0.7973462757354692,0.0,64.00284258170038,,,0.06949050665837332,77649.49247511775
7.274251899224109,0.0,75.61463599284784,10.0,3.3519358538474258,0.1755278421055801,91096.7275049996
2.7507851450955805,0.0,68.3800112271152,10.0,3.0633030300529125,0.2906370498397362,78782.39128483114
8.894369722540727,,,10.0,,0.22581112705114495,91494.6050540476
3.3223030630647874,2.0,,10.0,5.687864228624039,0.45482977237254923,115242.1413959925
13.199737620070158,1.0,100.0,50.0,2.520453404058776,0.1940631863729755,138317.7879708964
,3.0,67.34868727097779,1000.0,2.0551406063231394,0.15389840891451753,115783.82108478945
,,,200.0,2.297505151133292,0.07319256070305566,84392.95456283577
10.25406886947868,3.0,92.59019081763532,50.0,0.36382952752246367,0.3096805402952145,147947.78262953777
,1.0,98.35574354301207,50.0,1.9403176351970588,0.34206780538745607,115773.17604213615
,0.0,67.46806882615004,10.0,1.1151718249796057,0.3002892311391066,92481.27840069204
12.228571017129713,2.0,66.71979077169227,10.0,,0.2259192392606276,110378.95033232651
0.5700670617550898,1.0,68.80133353492751,200.0,6.265764484920621,0.3910173252964533,97618.3761705942
7.738535434129217,2.0,44.88176666132043,50.0,22.343779934021804,0.47763014622240524,99821.5046552965
8.039531176993695,1.0,65.63311181960158,10.0,12.855785785805987,0.3268255867578833,117770.45468126253
10.127291487109241,2.0,95.72412831323868,10.0,8.61934483239961,0.27764093057738176,134927.55464400715
2.052197156487672,1.0,67.46967008844159,50.0,6.6817541540871765,0.020773345895532903,96559.12947877165
1.7181735476628948,0.0,54.39948208191692,200.0,14.496445424783872,0.38416526802390605,73035.97117373414
9.087766262467591,3.0,77.45028428956721,50.0,6.972476400661876,0.3702830124436057,137989.99850428704
8.187938692932745,3.0,59.99201802258832,200.0,3.1834058084579957,0.023199587640497163,118264.76492576693
8.001971401383507,3.0,69.00321814498109,200.0,4.598506778687986,0.05658004588924806,116650.29286514675
8.385792837987903,2.0,50.967268291790816,10.0,1.8248676326920181,0.24867655259768004,90301.9403189347
4.279901113686037,2.0,54.45063758219902,1000.0,0.016569112182427785,0.1435160750490265,101909.58615729513
7.9290147886440145,1.0,81.06488882295389,10.0,2.181783599441485,0.28859630863054186,108960.13307476536
,0.0,,,,,100296.30432763943
4.142594327894528,0.0,58.359139197357756,200.0,6.604259198349083,0.37291357551802967,86105.01726029029
14.463098044579027,1.0,,10.0,,0.051700041581542594,125345.4267188817
8.89533168364715,3.0,60.892799369091115,50.0,16.437743452466353,,124021.47925813957
2.2347860111894056,0.0,58.24359745944746,1000.0,2.167716329901005,0.13552705187552683,75599.34072306905
9.626214434535319,3.0,87.46051595872459,200.0,15.779145559903672,0.3170031549458666,150925.09922951213
,1.0,81.74316329783157,50.0,8.031852027578335,0.14917133234214694,105954.49880090644
,2.0,,200.0,0.15665039547191825,0.07022697151574697,120427.72488930897
11.634382316029615,0.0,72.16506005874555,200.0,4.522562430666144,0.5122782136546981,110609.47233171953
3.717270726593158,1.0,69.87402973998485,50.0,2.2757074975336926,0.4359340514114689,93809.7177633338
10.853504516977287,3.0,77.30513888760308,50.0,,0.08542201001741785,135885.4018507612
8.651123707745993,1.0,58.00747512316458,,,0.20626061594079106,105332.40547945177
10.28824063997796,1.0,82.93757100052964,,4.395180434565146,0.10702956742303664,119558.34618545776
,0.0,75.30348756836219,50.0,1.4533042218321728,0.34734298003580055,124781.5946590437
6.018447535988518,0.0,66.05415493165673,10.0,,0.15408444131680607,85563.76699968564
3.9850553425700417,0.0,62.683329527371875,200.0,4.713869646763065,0.2575295050804335,77286.87104539471
3.441942281497907,,82.61696412650213,10.0,,0.6551566163336355,109535.01884679236
3.736758860138247,1.0,67.74270525774841,200.0,6.387322814571473,0.06832824467132416,94024.00701491916
,1.0,,50.0,3.4571388343384917,0.4083236148102435,89001.01469157191
8.364607899266575,0.0,64.23145349538514,200.0,3.2049946902173545,0.1975533201752073,97760.29373031967
8.106763197320076,2.0,81.5380697333374,50.0,8.994925439771844,0.20557997857242033,132975.31276325948
10.308732996144094,2.0,45.8417019813094,1000.0,0.7435430648653785,0.2638640092228822,107692.93081585322
7.0520075675116285,0.0,64.66886641629291,10.0,3.37640604049731,0.22085563008343065,78372.48246543405
12.814136308629267,1.0,86.05874004513646,10.0,7.588010958260298,0.20022482757038987,127112.52009926894
5.941372667048176,0.0,67.47674841845112,200.0,,0.3162702032512818,93083.26381108207
17.880676666358475,2.0,74.09225098416762,50.0,0.027141821994840918,0.45186678577062706,144025.88034083825
9.502669391060024,2.0,86.30153446805792,50.0,7.742904050435055,0.19843667829537384,123638.49904835793
3.57136977433487,3.0,83.38494480095756,1000.0,14.47237315110748,0.46311820207736704,139739.08997417483
2.7164300077555508,0.0,63.39911840440117,50.0,6.098289792614007,0.32784525892149863,75038.25151754112
8.92988966097274,1.0,68.04409671694245,200.0,10.433375198080434,0.19229885594081764,109744.86484745273
6.106148858696597,0.0,83.5714585259352,10.0,2.237781092461069,0.15159501150793495,103630.82764340927
9.856001976368368,1.0,84.09204230925847,200.0,2.1585563173795657,0.10378523692726355,127287.21892634344
8.89295049829418,1.0,68.67924812027589,50.0,1.9346732870590087,0.2013041703775437,108270.12911099715
6.708684349372509,0.0,69.1968152156136,50.0,,0.13930199374322066,98990.62747137841
3.61282512772638,2.0,,200.0,14.24225049609575,0.3920501941535733,113808.57755592688
0.9406111012565415,1.0,90.50351035025939,50.0,10.831571026012007,0.5523543216086629,105662.45519895018
5.213940191731916,2.0,86.01349180986935,1000.0,0.8138530453799607,0.4113411559335927,130853.05788703386
10.42559517729389,1.0,80.40080055698527,200.0,4.918937922606245,0.1646537102892202,129246.68053358425
7.856374976520816,3.0,53.81996085904163,200.0,,0.3938886121522032,121296.07345578214
2.017044885152048,3.0,65.87749890177615,50.0,1.7504009534934815,0.17015353698373595,108236.28363213532
7.692723703404728,3.0,66.66569989465145,50.0,5.036342454859543,0.12215536511599855,115965.0145907026
8.541269518915348,2.0,91.27727548905209,10.0,11.855595538965755,0.12663152737983824,130751.80847843569
3.464570255195468,2.0,66.41703413230543,10.0,11.490383361604739,0.523770818386509,92858.90646966893
7.614900423782112,1.0,88.8016423461642,10.0,1.9391718517181764,,111039.7024999245
7.232834873783999,0.0,61.43951994203374,1000.0,0.4931655051103276,0.21615589352002587,96448.63152626435
2.4281188086775076,2.0,62.636740635088614,50.0,5.192418371392419,0.16908806839536009,86708.2773036904
8.431149441393133,2.0,77.22181158719711,200.0,14.68425154776575,0.5852011269506978,130980.65375494325
9.243138105472937,3.0,93.52220058357636,50.0,,0.13315008724055927,144902.14792564657
11.332204972701108,1.0,66.82334306098184,50.0,3.0597478045938513,0.7197205321923862,115952.92870996732
11.215208208139611,1.0,31.55848207208203,50.0,9.97360553538037,0.2829312148298981,86382.36816298004
1.4893225281716358,2.0,46.5372489649167,50.0,2.763420281866282,0.21824365303872645,78029.26587400027
3.248699840339509,3.0,74.46942334246684,1000.0,,0.23210036558475897,134143.90618767162
9.060141068834639,0.0,47.87805959827348,1000.0,2.4603657591871664,0.014877715047075975,88105.08310411118
9.055143803648836,,57.016557604053816,200.0,2.3671473968600285,0.2777073548083282,108876.4312230477
9.060190745224192,1.0,70.18512925957386,1000.0,1.040089892010523,0.2846938829256976,104335.3479347025
22.410925962618883,,33.25949131380308,10.0,0.46305332055426496,0.13687758922163465,95512.28479575468
9.283562042772669,0.0,,10.0,,,94296.81301285887
11.542262560722396,1.0,52.527871632095966,,0.9996981840848889,0.4395728878409648,100185.50032178262
10.81600705397281,,47.51230423148874,200.0,0.32119097619244363,,112063.38492603227
9.605565005223191,0.0,57.9672334117291,50.0,4.3650561050512495,0.16763264882755952,94681.44592392091
5.738923021438618,,53.96186612395853,,3.948254593248404,0.42227411156089756,89998.05597273185
10.03587688197307,2.0,77.04220326988454,10.0,4.19383331238136,0.392201924968967,121873.4113363526
3.908699141849713,3.0,87.94790180024326,1000.0,3.1565448358116406,0.1367476808337604,129726.76086680248
6.0527255730399645,3.0,64.53359722583406,200.0,0.7653850034077275,0.21839814398432697,117489.48581653954
,1.0,61.05811331429746,50.0,0.1056832323288575,0.20774277714624387,82347.52200788821
7.32749655754529,3.0,63.78692498263152,,0.2376279383454739,,118142.23991526254
16.258634266694035,0.0,53.37719338092306,10.0,14.336444274315221,0.09722029754855621,104205.80081259679
0.0,2.0,50.66887156570483,50.0,3.794878092826108,0.30836864676919573,77330.61590580671
9.745040761498053,,45.31668320659994,10.0,2.5518031218356874,0.5161468883056103,86763.41144352764
0.5491365152413934,0.0,50.0571856252274,50.0,2.64521797380002,0.189890305921312,53647.777063813235
5.112272536842266,1.0,94.47986510668943,10.0,5.280571510995661,0.21450067150868737,116508.44072912764
11.355802387869463,0.0,59.64368446954813,50.0,2.363338093336794,0.42855424385603796,95817.12783402254
7.257120076381851,3.0,25.875572923543558,1000.0,7.959440734150894,0.31352019372707374,88171.64902064127
2.6890208882827755,1.0,61.1941459227849,50.0,,0.40639977058699267,87440.14901303471
4.1387851629601276,2.0,46.14378194858767,50.0,2.288471539605265,0.06277623107521303,80690.55313606093
9.718390995738703,0.0,70.89227409995745,200.0,13.666595104566868,0.36313500200090354,116374.64125900244
4.078533473131453,0.0,69.27469517144493,200.0,1.5074425489479095,0.32224948113713553,93607.00172205755
7.865834358327899,3.0,70.83828456538082,,5.417424888512823,0.14597357382850581,123322.13908850176
7.182287359615255,2.0,69.38910881882222,50.0,2.267245286251476,0.04041559581488728,100123.77120297667
,3.0,64.40934543070377,200.0,3.185697664585901,0.376208418198292,116138.01793971389
15.575776357301303,1.0,48.1615581769002,50.0,0.23120558052602422,0.4577052359801681,110043.45183804912
9.535676089272044,,68.88018892042864,10.0,0.9150122828088529,0.39347764824519865,98049.11708432694
0.0,1.0,85.28386883703541,50.0,0.5374404653908607,0.13188434934751617,93155.67851398907
7.745817259077711,1.0,97.20509625692806,50.0,9.312470460486345,0.3491102482474055,139248.174250152
4.352854140926448,0.0,66.4301300904099,50.0,,0.3261748647648495,93232.23624577335
10.409733339184896,2.0,68.05585082074472,200.0,0.3519761340293126,0.15778357368606136,125240.50475275505
3.8299170462691974,1.0,77.5064076863334,50.0,0.3997948111202626,,104686.90896301105
,0.0,92.39862339208156,1000.0,4.016696101684033,0.15919211946657952,120577.23217157905
,1.0,62.70555084243179,1000.0,3.5062488379521053,0.20204732253485397,110429.95347090595
10.463020776680485,1.0,,50.0,5.2572906355279,0.07427659067878188,119715.94019193377
2.198814371776895,2.0,57.657711017134176,50.0,6.6743162555811475,,100494.34766155582
5.661995056636206,1.0,74.94773485398254,50.0,7.978154982668975,,109296.13908383774
5.100218755356176,1.0,84.55906264927556,50.0,0.8072056717269462,0.24263224426575206,112948.43403310055
4.386683069705152,0.0,50.637090901783054,1000.0,0.19285041632900762,0.37515316166347223,79371.1323123896
14.061816961124388,3.0,62.122829169726735,10.0,10.998286941001572,0.17213355262168184,120947.1197612867
8.619926843843823,3.0,84.32174645042502,50.0,,0.30903868823347636,131443.18813249323
1.9564641826598193,2.0,79.24241845772193,,17.744600964035378,0.6057633216123957,108975.2970820803
10.671447788219105,0.0,85.53919210472283,200.0,,,114440.62653445064
,1.0,82.726594696811,10.0,3.567028789035074,,127693.89454464294
11.129861042204588,2.0,64.88344708124941,1000.0,4.877276710692453,0.13715238415585768,126755.61260407588
0.9225201361839463,3.0,100.0,50.0,0.932515324886307,0.2508364586437675,128576.30644732379
5.063063708534995,3.0,72.05364986130093,1000.0,1.4654198827545675,0.06812540778047525,125070.69785549163
12.06764459674649,3.0,24.164365762836994,1000.0,11.81201837156457,0.18697869186752106,105975.71712431584
4.169322137524877,0.0,65.7648044143405,,1.1933660101369998,0.4147324225638166,82140.76682840436
8.775277712584913,3.0,62.96243114501007,200.0,1.3261522481652936,0.48476973572248117,121957.33889943446
10.098536213717347,2.0,81.92873751050917,10.0,3.5665878367013777,0.12199140553500311,121921.73865314187
3.292278113687668,2.0,63.232220272028044,1000.0,5.124272885202922,0.2644561306340154,101053.44614249632
6.7618985757528,1.0,86.48454993728706,200.0,0.004521376742411631,0.26151262386188984,116736.63300377665
0.0,1.0,78.37149058610062,10.0,3.051215381477765,0.366306266763414,90985.14273661372
2.9024494346628407,1.0,54.9986430779491,50.0,2.5459109211037956,0.23999503698980207,71349.7848802197
5.989727394427359,0.0,67.89439996582863,10.0,10.03538831375546,0.6494827965680625,86070.98432960152
2.008867272140602,1.0,58.36699833586899,200.0,9.153462090489942,0.05431377565534343,83444.84575643852
13.529645215726541,3.0,,10.0,11.81823243886836,0.5746196389456362,140637.65961816342
1.2794344881574693,0.0,58.27763699147319,200.0,9.227403084030925,0.22972917939083268,73619.16035536902
5.239822053212065,0.0,71.11652845763592,200.0,7.725544651956703,0.06325567472622394,92443.67314743005
7.522962309144365,0.0,65.91541373514383,50.0,9.795152860680686,0.21318702162030373,92831.1286866852
,1.0,67.71665117980264,1000.0,0.9606870215211881,0.036214611154055436,129216.9171844026
1.2565513952822425,3.0,100.0,200.0,2.084013873842563,0.09502616427464405,143980.38670544763
11.652655008619838,0.0,64.59272159939194,50.0,5.754029809321658,0.35395575480726743,104060.92344178473
7.040932244078348,0.0,40.98350368574215,1000.0,12.828260328424799,,69664.96010391644
3.0739653958081963,3.0,85.23739217101522,1000.0,5.496694253111018,0.05941512059850524,135954.45737756998
8.848413897053083,3.0,85.11933852703012,200.0,1.1656468730806304,0.48864438739187604,136176.2287479893
7.79623878229388,0.0,40.31589739304761,10.0,14.471754062983928,0.3391874396310101,72284.5592045835
4.599132491364822,2.0,59.486505681878995,,7.14270776904139,0.5604776206804433,91376.97521221463
7.279208339960076,2.0,76.53715835269784,,6.3034875521141585,0.06534016376619085,120979.02445190663
5.458745612552959,2.0,77.863048918256,200.0,7.188077591291283,0.03329661865761469,118339.55360616607
7.4540693810049925,1.0,69.9291435482092,,5.381486025433347,0.21558592456556383,106521.1210916987
9.648522698084186,3.0,70.26738068399926,1000.0,,0.2533834571510735,120969.31098022553
13.344067264581408,0.0,,10.0,1.4625904667968306,0.5702334458899846,89303.91344669761
2.048738004692604,,34.0022692981647,10.0,15.683235997156189,0.17624553048296773,54126.39465063024
15.532133498625067,1.0,100.0,1000.0,1.7026321795907076,0.3604466992270865,156016.6290567153
0.0,1.0,55.46999083439928,10.0,7.383863822645389,0.4328988372364031,64431.986190171374
6.392859619857667,3.0,72.64758535096723,50.0,2.7624409893952158,0.11227415660995838,116698.12837532922
9.353268825938306,1.0,67.61728006510995,1000.0,11.90423155093077,0.2751291905155814,127144.2333870586
8.12396747094013,0.0,83.45796328410319,200.0,4.078484658863928,0.34996552360897504,118954.1759894909
4.509201920717625,1.0,71.72345820223238,200.0,4.996812988162889,0.17944282539176698,104372.41948055469
6.167510998570899,1.0,72.30161429638,200.0,1.3697188331503325,0.4098027830503944,106213.34490100334
5.0279962613646685,3.0,30.485226279866062,50.0,0.29622097195378094,0.4238753155564163,81490.00718277312
4.642540972223154,1.0,57.4999139118662,50.0,7.064347739649843,,90144.41702414372
10.398408388084098,2.0,81.16949569898496,200.0,0.35019900465354814,0.3873453566270183,129846.4141845728
8.42806194386019,,79.82002337607894,50.0,6.397042490724272,0.4243229491264523,121335.61742737042
4.228361618957383,2.0,55.725207645741826,200.0,4.053945827892716,0.1570028687948935,93809.35399853066
10.598399501733002,2.0,46.32957125918317,50.0,8.574650877097106,0.1708684268046644,104910.2755961884
8.229198083506438,0.0,71.89868960084395,10.0,1.1519303852204896,0.20338242619096086,98050.97188797274
,3.0,26.39838926806278,10.0,3.8992979777639194,0.3653724773304723,81889.62102898139
